State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
Washington,King,53,033,1980-12-19,107,Unhealthy for Sensitive Groups,SO2,53-033-0014,13
Washington,King,53,033,1980-12-20,82,Moderate,CO,53-033-0075,13
Washington,King,53,033,1980-12-21,54,Moderate,CO,53-033-0051,12
Washington,King,53,033,1980-12-22,130,Unhealthy for Sensitive Groups,SO2,53-033-0014,13
Washington,King,53,033,1980-12-23,86,Moderate,CO,53-033-0077,13
Washington,King,53,033,1980-12-24,91,Moderate,CO,53-033-1003,12
Washington,King,53,033,1980-12-25,103,Unhealthy for Sensitive Groups,SO2,53-033-0014,12
Washington,King,53,033,1980-12-26,81,Moderate,SO2,53-033-0014,12
Washington,King,53,033,1980-12-27,94,Moderate,SO2,53-033-0014,12
Washington,King,53,033,1980-12-28,71,Moderate,CO,53-033-0076,12
Washington,King,53,033,1980-12-29,92,Moderate,CO,53-033-0062,12
Washington,King,53,033,1980-12-30,101,Unhealthy for Sensitive Groups,CO,53-033-0051,12
Washington,King,53,033,1980-12-31,74,Moderate,CO,53-033-0051,12
Washington,King,53,033,1981-01-01,40,Good,CO,53-033-0075,12
Washington,King,53,033,1981-01-02,95,Moderate,CO,53-033-0075,13
Washington,King,53,033,1981-01-03,74,Moderate,CO,53-033-0075,13
Washington,King,53,033,1981-01-04,81,Moderate,SO2,53-033-0014,12
Washington,King,53,033,1981-01-05,101,Unhealthy for Sensitive Groups,CO,53-033-1003,12
Washington,King,53,033,1981-01-06,97,Moderate,CO,53-033-1003,13
Washington,King,53,033,1981-01-07,87,Moderate,CO,53-033-0075,13
Washington,King,53,033,1981-01-08,106,Unhealthy for Sensitive Groups,CO,53-033-0075,13
Washington,King,53,033,1981-01-09,107,Unhealthy for Sensitive Groups,SO2,53-033-0014,14
Washington,King,53,033,1981-01-10,131,Unhealthy for Sensitive Groups,CO,53-033-0075,14
Washington,King,53,033,1981-01-11,118,Unhealthy for Sensitive Groups,CO,53-033-1003,14
Washington,King,53,033,1981-01-12,170,Unhealthy,CO,53-033-0075,14
Washington,King,53,033,1981-01-13,168,Unhealthy,CO,53-033-0075,14
Washington,King,53,033,1981-01-14,156,Unhealthy,CO,53-033-0062,14
Washington,King,53,033,1981-01-15,220,Very Unhealthy,CO,53-033-1003,14
Washington,King,53,033,1981-01-16,208,Very Unhealthy,CO,53-033-1003,14
Washington,King,53,033,1981-01-17,143,Unhealthy for Sensitive Groups,CO,53-033-1003,14
Washington,King,53,033,1981-01-18,97,Moderate,CO,53-033-0075,14
Washington,King,53,033,1981-01-19,147,Unhealthy for Sensitive Groups,CO,53-033-0051,14
Washington,King,53,033,1981-01-20,145,Unhealthy for Sensitive Groups,CO,53-033-0051,14
Washington,King,53,033,1981-01-21,94,Moderate,CO,53-033-0075,14
Washington,King,53,033,1981-01-22,72,Moderate,CO,53-033-0077,14
Washington,King,53,033,1981-01-23,95,Moderate,CO,53-033-0077,14
Washington,King,53,033,1981-01-24,153,Unhealthy,SO2,53-033-0014,14
Washington,King,53,033,1981-01-25,94,Moderate,SO2,53-033-0057,14
Washington,King,53,033,1981-01-26,69,Moderate,SO2,53-033-0057,14
Washington,King,53,033,1981-01-27,87,Moderate,CO,53-033-0077,13
Washington,King,53,033,1981-01-28,87,Moderate,CO,53-033-0076,14
Washington,King,53,033,1981-01-29,85,Moderate,CO,53-033-0051,14
Washington,King,53,033,1981-01-30,69,Moderate,CO,53-033-0077,14
Washington,King,53,033,1981-01-31,157,Unhealthy,SO2,53-033-0014,14
Washington,King,53,033,1981-02-01,69,Moderate,SO2,53-033-0075,14
Washington,King,53,033,1981-02-02,77,Moderate,CO,53-033-0077,14
Washington,King,53,033,1981-02-03,90,Moderate,CO,53-033-0051,14
Washington,King,53,033,1981-02-04,94,Moderate,SO2,53-033-0014,14
Washington,King,53,033,1981-02-05,81,Moderate,SO2,53-033-0073,14
Washington,King,53,033,1981-02-06,90,Moderate,CO,53-033-0077,14
Washington,King,53,033,1981-02-07,100,Moderate,CO,53-033-0075,14
Washington,King,53,033,1981-02-08,99,Moderate,CO,53-033-0075,14
Washington,King,53,033,1981-02-09,74,Moderate,CO,53-033-0051,14
Washington,King,53,033,1981-02-10,69,Moderate,CO,53-033-0077,12
Washington,King,53,033,1981-02-11,116,Unhealthy for Sensitive Groups,SO2,53-033-0014,12
Washington,King,53,033,1981-02-12,103,Unhealthy for Sensitive Groups,SO2,53-033-0057,12
Washington,King,53,033,1981-02-13,111,Unhealthy for Sensitive Groups,CO,53-033-0077,12
Washington,King,53,033,1981-02-14,143,Unhealthy for Sensitive Groups,SO2,53-033-0014,12
Washington,King,53,033,1981-02-15,56,Moderate,SO2,53-033-0073,12
Washington,King,53,033,1981-02-16,165,Unhealthy,SO2,53-033-0014,12
Washington,King,53,033,1981-02-17,121,Unhealthy for Sensitive Groups,SO2,53-033-0014,12
Washington,King,53,033,1981-02-18,82,Moderate,CO,53-033-0051,12
Washington,King,53,033,1981-02-19,60,Moderate,CO,53-033-0051,11
Washington,King,53,033,1981-02-20,103,Unhealthy for Sensitive Groups,SO2,53-033-0014,12
Washington,King,53,033,1981-02-21,103,Unhealthy for Sensitive Groups,SO2,53-033-0014,12
Washington,King,53,033,1981-02-22,72,Moderate,CO,53-033-0075,12
Washington,King,53,033,1981-02-23,112,Unhealthy for Sensitive Groups,SO2,53-033-0014,12
Washington,King,53,033,1981-02-24,68,Moderate,NO2,53-033-0081,12
Washington,King,53,033,1981-02-25,121,Unhealthy for Sensitive Groups,SO2,53-033-0057,11
Washington,King,53,033,1981-02-26,79,Moderate,NO2,53-033-0081,12
Washington,King,53,033,1981-02-27,120,Unhealthy for Sensitive Groups,CO,53-033-0077,13
Washington,King,53,033,1981-02-28,97,Moderate,CO,53-033-0077,13
Washington,King,53,033,1981-03-01,57,Moderate,CO,53-033-0075,11
Washington,King,53,033,1981-03-02,100,Moderate,CO,53-033-0075,10
Washington,King,53,033,1981-03-03,89,Moderate,CO,53-033-0075,12
Washington,King,53,033,1981-03-04,143,Unhealthy for Sensitive Groups,SO2,53-033-0014,12
Washington,King,53,033,1981-03-05,200,Unhealthy,SO2,53-033-0014,12
Washington,King,53,033,1981-03-06,81,Moderate,CO,53-033-0077,12
Washington,King,53,033,1981-03-07,107,Unhealthy for Sensitive Groups,SO2,53-033-0073,12
Washington,King,53,033,1981-03-08,55,Moderate,CO,53-033-0075,12
Washington,King,53,033,1981-03-09,128,Unhealthy for Sensitive Groups,CO,53-033-0051,12
Washington,King,53,033,1981-03-10,123,Unhealthy for Sensitive Groups,CO,53-033-0075,13
Washington,King,53,033,1981-03-11,84,Moderate,CO,53-033-0077,14
Washington,King,53,033,1981-03-12,81,Moderate,SO2,53-033-0014,14
Washington,King,53,033,1981-03-13,107,Unhealthy for Sensitive Groups,SO2,53-033-0014,13
Washington,King,53,033,1981-03-14,112,Unhealthy for Sensitive Groups,SO2,53-033-0057,13
Washington,King,53,033,1981-03-15,47,Good,CO,53-033-0075,13
Washington,King,53,033,1981-03-16,94,Moderate,SO2,53-033-0057,12
Washington,King,53,033,1981-03-17,82,Moderate,CO,53-033-0051,12
Washington,King,53,033,1981-03-18,60,Moderate,CO,53-033-0077,14
Washington,King,53,033,1981-03-19,69,Moderate,SO2,53-033-0073,14
Washington,King,53,033,1981-03-20,107,Unhealthy for Sensitive Groups,SO2,53-033-0057,14
Washington,King,53,033,1981-03-21,61,Moderate,CO,53-033-0075,14
Washington,King,53,033,1981-03-22,94,Moderate,SO2,53-033-0014,14
Washington,King,53,033,1981-03-23,61,Moderate,CO,53-033-0075,14
Washington,King,53,033,1981-03-24,139,Unhealthy for Sensitive Groups,SO2,53-033-0057,14
Washington,King,53,033,1981-03-25,94,Moderate,SO2,53-033-0073,13
Washington,King,53,033,1981-03-26,61,Moderate,CO,53-033-0077,13
Washington,King,53,033,1981-03-27,69,Moderate,SO2,53-033-0057,13
Washington,King,53,033,1981-03-28,81,Moderate,SO2,53-033-0073,13
Washington,King,53,033,1981-03-29,112,Unhealthy for Sensitive Groups,SO2,53-033-0014,13
Washington,King,53,033,1981-03-30,125,Unhealthy for Sensitive Groups,SO2,53-033-0014,13
Washington,King,53,033,1981-03-31,69,Moderate,SO2,53-033-0014,13
Washington,King,53,033,1981-04-01,57,Moderate,CO,53-033-0077,12
Washington,King,53,033,1981-04-02,116,Unhealthy for Sensitive Groups,SO2,53-033-0014,13
Washington,King,53,033,1981-04-03,61,Moderate,CO,53-033-0077,12
Washington,King,53,033,1981-04-04,65,Moderate,CO,53-033-0075,13
Washington,King,53,033,1981-04-05,94,Moderate,SO2,53-033-0057,13
Washington,King,53,033,1981-04-06,116,Unhealthy for Sensitive Groups,SO2,53-033-0014,13
Washington,King,53,033,1981-04-07,69,Moderate,SO2,53-033-0057,12
Washington,King,53,033,1981-04-08,44,Good,CO,53-033-0075,12
Washington,King,53,033,1981-04-09,139,Unhealthy for Sensitive Groups,SO2,53-033-0014,13
Washington,King,53,033,1981-04-10,69,Moderate,SO2,53-033-0057,13
Washington,King,53,033,1981-04-11,121,Unhealthy for Sensitive Groups,SO2,53-033-0014,13
Washington,King,53,033,1981-04-12,103,Unhealthy for Sensitive Groups,SO2,53-033-0014,13
Washington,King,53,033,1981-04-13,71,Moderate,CO,53-033-0077,13
Washington,King,53,033,1981-04-14,81,Moderate,CO,53-033-0077,12
Washington,King,53,033,1981-04-15,65,Moderate,CO,53-033-0075,13
Washington,King,53,033,1981-04-16,50,Good,CO,53-033-0075,14
Washington,King,53,033,1981-04-17,71,Moderate,CO,53-033-0077,14
Washington,King,53,033,1981-04-18,47,Good,NO2,53-033-0080,14
Washington,King,53,033,1981-04-19,107,Unhealthy for Sensitive Groups,SO2,53-033-0013,14
Washington,King,53,033,1981-04-20,94,Moderate,SO2,53-033-0014,14
Washington,King,53,033,1981-04-21,81,Moderate,SO2,53-033-0057,14
Washington,King,53,033,1981-04-22,81,Moderate,SO2,53-033-0057,14
Washington,King,53,033,1981-04-23,94,Moderate,SO2,53-033-0073,14
Washington,King,53,033,1981-04-24,56,Moderate,SO2,53-033-0014,14
Washington,King,53,033,1981-04-25,41,Good,CO,53-033-0077,14
Washington,King,53,033,1981-04-26,43,Good,SO2,53-033-0013,14
Washington,King,53,033,1981-04-27,130,Unhealthy for Sensitive Groups,SO2,53-033-0073,14
Washington,King,53,033,1981-04-28,81,Moderate,SO2,53-033-0073,14
Washington,King,53,033,1981-04-29,103,Unhealthy for Sensitive Groups,SO2,53-033-0057,14
Washington,King,53,033,1981-04-30,56,Moderate,SO2,53-033-0075,14
Washington,King,53,033,1981-05-01,69,Moderate,SO2,53-033-0014,14
Washington,King,53,033,1981-05-02,125,Unhealthy for Sensitive Groups,SO2,53-033-0014,14
Washington,King,53,033,1981-05-03,81,Moderate,SO2,53-033-0014,14
Washington,King,53,033,1981-05-04,116,Unhealthy for Sensitive Groups,SO2,53-033-0014,14
Washington,King,53,033,1981-05-05,49,Good,CO,53-033-0075,15
Washington,King,53,033,1981-05-06,55,Moderate,CO,53-033-0075,15
Washington,King,53,033,1981-05-07,81,Moderate,SO2,53-033-0014,16
Washington,King,53,033,1981-05-08,74,Moderate,CO,53-033-0075,16
Washington,King,53,033,1981-05-09,161,Unhealthy,SO2,53-033-0014,17
Washington,King,53,033,1981-05-10,68,Moderate,NO2,53-033-0081,17
Washington,King,53,033,1981-05-11,107,Unhealthy for Sensitive Groups,SO2,53-033-0014,16
Washington,King,53,033,1981-05-12,89,Moderate,NO2,53-033-0081,16
Washington,King,53,033,1981-05-13,121,Unhealthy for Sensitive Groups,SO2,53-033-0013,17
Washington,King,53,033,1981-05-14,61,Moderate,CO,53-033-0051,16
Washington,King,53,033,1981-05-15,81,Moderate,SO2,53-033-0014,16
Washington,King,53,033,1981-05-16,103,Unhealthy for Sensitive Groups,SO2,53-033-0073,17
Washington,King,53,033,1981-05-17,94,Moderate,SO2,53-033-0014,17
Washington,King,53,033,1981-05-18,94,Moderate,SO2,53-033-0057,17
Washington,King,53,033,1981-05-19,139,Unhealthy for Sensitive Groups,SO2,53-033-0013,17
Washington,King,53,033,1981-05-20,57,Moderate,CO,53-033-0075,16
Washington,King,53,033,1981-05-21,125,Unhealthy for Sensitive Groups,SO2,53-033-0014,16
Washington,King,53,033,1981-05-22,94,Moderate,SO2,53-033-0014,16
Washington,King,53,033,1981-05-23,121,Unhealthy for Sensitive Groups,SO2,53-033-0013,16
Washington,King,53,033,1981-05-24,116,Unhealthy for Sensitive Groups,SO2,53-033-0013,16
Washington,King,53,033,1981-05-25,56,Moderate,SO2,53-033-0013,16
Washington,King,53,033,1981-05-26,107,Unhealthy for Sensitive Groups,SO2,53-033-0013,16
Washington,King,53,033,1981-05-27,57,Moderate,NO2,53-033-0081,17
Washington,King,53,033,1981-05-28,89,Moderate,NO2,53-033-0081,16
Washington,King,53,033,1981-05-29,125,Unhealthy for Sensitive Groups,SO2,53-033-0014,14
Washington,King,53,033,1981-05-30,45,Good,CO,53-033-0075,15
Washington,King,53,033,1981-05-31,43,Good,SO2,53-033-0057,15
Washington,King,53,033,1981-06-01,143,Unhealthy for Sensitive Groups,SO2,53-033-0013,15
Washington,King,53,033,1981-06-02,50,Good,CO,53-033-0075,14
Washington,King,53,033,1981-06-03,55,Moderate,CO,53-033-0075,14
Washington,King,53,033,1981-06-04,69,Moderate,SO2,53-033-0073,16
Washington,King,53,033,1981-06-05,107,Unhealthy for Sensitive Groups,SO2,53-033-0013,16
Washington,King,53,033,1981-06-06,134,Unhealthy for Sensitive Groups,SO2,53-033-0013,16
Washington,King,53,033,1981-06-07,94,Moderate,SO2,53-033-0014,16
Washington,King,53,033,1981-06-08,148,Unhealthy for Sensitive Groups,SO2,53-033-0014,14
Washington,King,53,033,1981-06-09,116,Unhealthy for Sensitive Groups,SO2,53-033-0014,14
Washington,King,53,033,1981-06-10,69,Moderate,SO2,53-033-0014,14
Washington,King,53,033,1981-06-11,81,Moderate,SO2,53-033-0073,13
Washington,King,53,033,1981-06-12,66,Moderate,CO,53-033-0051,14
Washington,King,53,033,1981-06-13,103,Unhealthy for Sensitive Groups,SO2,53-033-0013,15
Washington,King,53,033,1981-06-14,139,Unhealthy for Sensitive Groups,SO2,53-033-0073,15
Washington,King,53,033,1981-06-15,116,Unhealthy for Sensitive Groups,SO2,53-033-0013,14
Washington,King,53,033,1981-06-16,51,Moderate,CO,53-033-0077,14
Washington,King,53,033,1981-06-17,94,Moderate,SO2,53-033-0014,12
Washington,King,53,033,1981-06-18,94,Moderate,SO2,53-033-0014,14
Washington,King,53,033,1981-06-19,62,Moderate,CO,53-033-0077,15
Washington,King,53,033,1981-06-20,43,Good,SO2,53-033-0075,15
Washington,King,53,033,1981-06-21,81,Moderate,SO2,53-033-0073,15
Washington,King,53,033,1981-06-22,103,Unhealthy for Sensitive Groups,SO2,53-033-0013,15
Washington,King,53,033,1981-06-23,125,Unhealthy for Sensitive Groups,SO2,53-033-0013,15
Washington,King,53,033,1981-06-24,62,Moderate,CO,53-033-0051,15
Washington,King,53,033,1981-06-25,54,Moderate,Ozone,53-033-0077,15
Washington,King,53,033,1981-06-26,55,Moderate,CO,53-033-0083,15
Washington,King,53,033,1981-06-27,112,Unhealthy for Sensitive Groups,SO2,53-033-0013,15
Washington,King,53,033,1981-06-28,143,Unhealthy for Sensitive Groups,SO2,53-033-0013,15
Washington,King,53,033,1981-06-29,125,Unhealthy for Sensitive Groups,SO2,53-033-0057,15
Washington,King,53,033,1981-06-30,94,Moderate,SO2,53-033-0014,15
Washington,King,53,033,1981-07-01,103,Unhealthy for Sensitive Groups,SO2,53-033-0073,14
Washington,King,53,033,1981-07-02,75,Moderate,CO,53-033-0077,14
Washington,King,53,033,1981-07-03,108,Unhealthy for Sensitive Groups,Ozone,53-033-0010,14
Washington,King,53,033,1981-07-04,93,Moderate,Ozone,53-033-0010,14
Washington,King,53,033,1981-07-05,116,Unhealthy for Sensitive Groups,SO2,53-033-0013,14
Washington,King,53,033,1981-07-06,56,Moderate,SO2,53-033-0057,14
Washington,King,53,033,1981-07-07,69,Moderate,SO2,53-033-0057,15
Washington,King,53,033,1981-07-08,125,Unhealthy for Sensitive Groups,SO2,53-033-0057,15
Washington,King,53,033,1981-07-09,130,Unhealthy for Sensitive Groups,SO2,53-033-0013,15
Washington,King,53,033,1981-07-10,50,Good,CO,53-033-0083,15
Washington,King,53,033,1981-07-11,94,Moderate,SO2,53-033-0057,15
Washington,King,53,033,1981-07-12,94,Moderate,SO2,53-033-0057,15
Washington,King,53,033,1981-07-13,69,Moderate,SO2,53-033-0077,14
Washington,King,53,033,1981-07-14,200,Unhealthy,SO2,53-033-0014,15
Washington,King,53,033,1981-07-15,67,Moderate,CO,53-033-0051,15
Washington,King,53,033,1981-07-16,116,Unhealthy for Sensitive Groups,SO2,53-033-0057,15
Washington,King,53,033,1981-07-17,161,Unhealthy,SO2,53-033-0057,15
Washington,King,53,033,1981-07-18,107,Unhealthy for Sensitive Groups,SO2,53-033-0013,15
Washington,King,53,033,1981-07-19,94,Moderate,SO2,53-033-0057,15
Washington,King,53,033,1981-07-20,125,Unhealthy for Sensitive Groups,SO2,53-033-0013,15
Washington,King,53,033,1981-07-21,165,Unhealthy,SO2,53-033-0013,14
Washington,King,53,033,1981-07-22,45,Good,CO,53-033-0083,14
Washington,King,53,033,1981-07-23,70,Moderate,CO,53-033-0075,14
Washington,King,53,033,1981-07-24,107,Unhealthy for Sensitive Groups,SO2,53-033-0013,14
Washington,King,53,033,1981-07-25,58,Moderate,Ozone,53-033-2001,14
Washington,King,53,033,1981-07-26,103,Unhealthy for Sensitive Groups,SO2,53-033-0057,14
Washington,King,53,033,1981-07-27,62,Moderate,CO,53-033-0051,14
Washington,King,53,033,1981-07-28,121,Unhealthy for Sensitive Groups,SO2,53-033-0057,14
Washington,King,53,033,1981-07-29,60,Moderate,CO,53-033-0075,14
Washington,King,53,033,1981-07-30,139,Unhealthy for Sensitive Groups,SO2,53-033-0014,14
Washington,King,53,033,1981-07-31,49,Good,CO,53-033-0077,14
Washington,King,53,033,1981-08-01,38,Good,CO,53-033-0077,14
Washington,King,53,033,1981-08-02,41,Good,CO,53-033-0075,11
Washington,King,53,033,1981-08-03,103,Unhealthy for Sensitive Groups,SO2,53-033-0013,14
Washington,King,53,033,1981-08-04,79,Moderate,NO2,53-033-0082,14
Washington,King,53,033,1981-08-05,125,Unhealthy for Sensitive Groups,SO2,53-033-0057,14
Washington,King,53,033,1981-08-06,190,Unhealthy,SO2,53-033-0057,15
Washington,King,53,033,1981-08-07,200,Unhealthy,SO2,53-033-0057,15
Washington,King,53,033,1981-08-08,190,Unhealthy,SO2,53-033-0057,16
Washington,King,53,033,1981-08-09,200,Unhealthy,SO2,53-033-0057,16
Washington,King,53,033,1981-08-10,143,Unhealthy for Sensitive Groups,Ozone,53-033-2001,15
Washington,King,53,033,1981-08-11,202,Very Unhealthy,Ozone,53-033-0010,15
Washington,King,53,033,1981-08-12,121,Unhealthy for Sensitive Groups,SO2,53-033-0013,15
Washington,King,53,033,1981-08-13,182,Unhealthy,SO2,53-033-0014,15
Washington,King,53,033,1981-08-14,148,Unhealthy for Sensitive Groups,SO2,53-033-0057,15
Washington,King,53,033,1981-08-15,134,Unhealthy for Sensitive Groups,SO2,53-033-0057,15
Washington,King,53,033,1981-08-16,169,Unhealthy,SO2,53-033-0013,15
Washington,King,53,033,1981-08-17,116,Unhealthy for Sensitive Groups,SO2,53-033-0057,15
Washington,King,53,033,1981-08-18,130,Unhealthy for Sensitive Groups,SO2,53-033-0057,16
Washington,King,53,033,1981-08-19,69,Moderate,SO2,53-033-0057,16
Washington,King,53,033,1981-08-20,81,Moderate,SO2,53-033-0057,16
Washington,King,53,033,1981-08-21,47,Good,CO,53-033-0075,16
Washington,King,53,033,1981-08-22,57,Moderate,NO2,53-033-0082,16
Washington,King,53,033,1981-08-23,103,Unhealthy for Sensitive Groups,SO2,53-033-0013,16
Washington,King,53,033,1981-08-24,134,Unhealthy for Sensitive Groups,SO2,53-033-0014,15
Washington,King,53,033,1981-08-25,112,Unhealthy for Sensitive Groups,SO2,53-033-0013,15
Washington,King,53,033,1981-08-26,94,Moderate,SO2,53-033-0013,16
Washington,King,53,033,1981-08-27,200,Unhealthy,SO2,53-033-0014,16
Washington,King,53,033,1981-08-28,90,Moderate,CO,53-033-0051,16
Washington,King,53,033,1981-08-29,72,Moderate,CO,53-033-0051,16
Washington,King,53,033,1981-08-30,43,Good,SO2,53-033-0013,16
Washington,King,53,033,1981-08-31,107,Unhealthy for Sensitive Groups,SO2,53-033-0073,16
Washington,King,53,033,1981-09-01,153,Unhealthy,SO2,53-033-0014,16
Washington,King,53,033,1981-09-02,60,Moderate,CO,53-033-0077,16
Washington,King,53,033,1981-09-03,49,Good,CO,53-033-0051,16
Washington,King,53,033,1981-09-04,112,Unhealthy for Sensitive Groups,SO2,53-033-0013,16
Washington,King,53,033,1981-09-05,112,Unhealthy for Sensitive Groups,SO2,53-033-0057,16
Washington,King,53,033,1981-09-06,178,Unhealthy,SO2,53-033-0057,16
Washington,King,53,033,1981-09-07,157,Unhealthy,SO2,53-033-0057,15
Washington,King,53,033,1981-09-08,81,Moderate,SO2,53-033-0013,15
Washington,King,53,033,1981-09-09,81,Moderate,SO2,53-033-0057,15
Washington,King,53,033,1981-09-10,72,Moderate,CO,53-033-0077,16
Washington,King,53,033,1981-09-11,134,Unhealthy for Sensitive Groups,SO2,53-033-0057,16
Washington,King,53,033,1981-09-12,139,Unhealthy for Sensitive Groups,SO2,53-033-0057,16
Washington,King,53,033,1981-09-13,57,Moderate,NO2,53-033-0080,16
Washington,King,53,033,1981-09-14,103,Unhealthy for Sensitive Groups,SO2,53-033-0057,16
Washington,King,53,033,1981-09-15,107,Unhealthy for Sensitive Groups,SO2,53-033-0057,16
Washington,King,53,033,1981-09-16,130,Unhealthy for Sensitive Groups,SO2,53-033-0057,16
Washington,King,53,033,1981-09-17,112,Unhealthy for Sensitive Groups,SO2,53-033-0057,16
Washington,King,53,033,1981-09-18,69,Moderate,SO2,53-033-0073,16
Washington,King,53,033,1981-09-19,69,Moderate,CO,53-033-0075,16
Washington,King,53,033,1981-09-20,43,Good,SO2,53-033-0014,16
Washington,King,53,033,1981-09-21,94,Moderate,SO2,53-033-0014,14
Washington,King,53,033,1981-09-22,60,Moderate,CO,53-033-0075,14
Washington,King,53,033,1981-09-23,134,Unhealthy for Sensitive Groups,SO2,53-033-0013,14
Washington,King,53,033,1981-09-24,116,Unhealthy for Sensitive Groups,SO2,53-033-0014,16
Washington,King,53,033,1981-09-25,130,Unhealthy for Sensitive Groups,SO2,53-033-0014,15
